Tour,surface,best_of,w_dk_score,l_dk_score,WIO,LIO,straight_sets
WTA,Grass,3,72.75,18.75,0.611650485,0.388349515,1
ATP,Hard,3,74.25,26,0.669902913,0.330097087,0
ATP,Hard,3,74.25,15,0.669902913,0.330097087,1
ATP,Hard,3,73.5,19.5,0.669902913,0.330097087,1
ATP,Hard,3,72.75,18.75,0.669902913,0.330097087,1
ATP,Clay,3,70.75,22,0.669902913,0.330097087,0
ATP,Clay,3,70.5,30.75,0.669902913,0.330097087,0
WTA,Grass,3,72.75,18.75,0.598039216,0.401960784,1
ATP,Hard,3,70.25,20.75,0.669902913,0.330097087,1
ATP,Grass,3,69.25,25,0.669902913,0.330097087,1
ATP,Grass,3,69.25,20.5,0.669902913,0.330097087,1
ATP,Hard,3,68.75,24.5,0.669902913,0.330097087,0
ATP,Clay,3,68,23.75,0.669902913,0.330097087,1
ATP,Hard,3,67.25,23,0.669902913,0.330097087,1
ATP,Hard,3,65.75,26.75,0.669902913,0.330097087,1
WTA,Hard,3,72.75,23.25,0.582524272,0.417475728,1
WTA,Hard,3,72.75,18.75,0.582524272,0.417475728,1
WTA,Hard,3,72.75,18.75,0.582524272,0.417475728,1
ATP,Clay,3,65.5,26.5,0.669902913,0.330097087,0
ATP,Hard,3,65.25,30.75,0.669902913,0.330097087,0
ATP,Clay,3,63.5,29,0.669902913,0.330097087,0
ATP,Clay,3,62.25,33,0.669902913,0.330097087,0
ATP,Clay,3,61.75,37.75,0.669902913,0.330097087,0
ATP,Clay,3,61.5,36.75,0.669902913,0.330097087,0
ATP,Hard,3,61.5,31.5,0.669902913,0.330097087,0
ATP,Hard,3,61.5,31.5,0.669902913,0.330097087,0
ATP,Clay,3,59.75,35,0.669902913,0.330097087,0
ATP,Grass,3,59.5,40,0.669902913,0.330097087,0
ATP,Hard,3,59.25,39.75,0.669902913,0.330097087,0
ATP,Clay,3,58.5,33.75,0.669902913,0.330097087,0
ATP,Clay,3,58.5,39,0.669902913,0.330097087,0
ATP,Hard,3,58,38.5,0.669902913,0.330097087,0
ATP,Clay,3,56,39.75,0.669902913,0.330097087,0
WTA,Hard,3,72.75,18.75,0.519607843,0.480392157,1
ATP,Clay,3,55.75,40.75,0.669902913,0.330097087,0
WTA,Hard,3,72.75,28.5,0.509803922,0.490196078,0
WTA,Hard,3,72.75,18.75,0.509803922,0.490196078,1
WTA,Grass,3,72.75,23.25,0.509803922,0.490196078,0
ATP,Hard,3,54.5,39.5,0.669902913,0.330097087,0
ATP,Clay,3,52.5,46.75,0.669902913,0.330097087,0
WTA,Hard,3,72.75,27.75,0.490196078,0.509803922,0
ATP,Hard,3,88.5,5.75,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18.75,0.485436893,0.514563107,1
WTA,Grass,3,72.75,18.75,0.485436893,0.514563107,1
ATP,Hard,3,88.5,5.75,0.666666667,0.333333333,1
ATP,Clay,3,83.75,5,0.666666667,0.333333333,1
ATP,Hard,3,83.75,5,0.666666667,0.333333333,1
ATP,Clay,3,82.5,8.25,0.666666667,0.333333333,1
ATP,Hard,3,79.75,10.75,0.666666667,0.333333333,1
ATP,Hard,3,79,14.5,0.666666667,0.333333333,1
WTA,Grass,3,72.75,18.75,0.466019417,0.533980583,1
WTA,Hard,3,72.75,23.25,0.460784314,0.539215686,1
ATP,Clay,3,79,10,0.666666667,0.333333333,1
ATP,Grass,3,79,10,0.666666667,0.333333333,1
ATP,Hard,3,79,10,0.666666667,0.333333333,1
ATP,Clay,3,79,10,0.666666667,0.333333333,1
ATP,Hard,3,79,10,0.666666667,0.333333333,1
ATP,Hard,3,78.25,13.75,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18,0.417475728,0.582524272,1
WTA,Hard,3,72.75,18.75,0.417475728,0.582524272,1
ATP,Clay,3,77.75,14,0.666666667,0.333333333,1
ATP,Clay,3,77.5,13.75,0.666666667,0.333333333,1
ATP,Hard,3,77,12.5,0.666666667,0.333333333,1
ATP,Hard,3,77,13.25,0.666666667,0.333333333,1
ATP,Clay,3,76.75,13,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18.75,0.398058252,0.601941748,1
ATP,Hard,3,76.25,12.5,0.666666667,0.333333333,1
WTA,Hard,3,72.75,24.5,0.378640777,0.621359223,0
ATP,Hard,3,75,15.75,0.666666667,0.333333333,1
ATP,Clay,3,75,15.75,0.666666667,0.333333333,1
ATP,Hard,3,74.25,15,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18.75,0.368932039,0.631067961,1
ATP,Hard,3,74.25,15,0.666666667,0.333333333,1
WTA,Hard,3,72.75,23.25,0.368932039,0.631067961,1
ATP,Hard,3,72.75,18,0.666666667,0.333333333,1
WTA,Hard,3,72.75,23.25,0.359223301,0.640776699,1
ATP,Hard,3,72.75,18,0.666666667,0.333333333,1
ATP,Hard,3,72.75,18.75,0.666666667,0.333333333,1
ATP,Clay,3,72.75,18.75,0.666666667,0.333333333,1
WTA,Grass,3,72.75,18.75,0.339805825,0.660194175,1
WTA,Hard,3,72.75,18.75,0.339805825,0.660194175,1
ATP,Hard,3,72.75,18.75,0.666666667,0.333333333,1
ATP,Hard,3,72.5,23.75,0.666666667,0.333333333,0
ATP,Hard,3,72.25,18.25,0.666666667,0.333333333,1
WTA,Grass,3,72.75,24,0.32038835,0.67961165,0
ATP,Clay,3,72.25,18.25,0.666666667,0.333333333,1
ATP,Hard,3,72.25,18.25,0.666666667,0.333333333,1
ATP,Clay,3,71.5,22,0.666666667,0.333333333,1
ATP,Hard,3,71.5,22,0.666666667,0.333333333,1
ATP,Clay,3,71.5,22,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18.75,0.303921569,0.696078431,1
ATP,Hard,3,71.5,17.5,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18.75,0.27184466,0.72815534,1
WTA,Hard,3,72.75,18.75,0.264705882,0.735294118,1
WTA,Grass,3,72.75,24,0.225490196,0.774509804,0
ATP,Hard,3,71.25,21.75,0.666666667,0.333333333,1
WTA,Hard,3,72.75,18.75,0.166666667,0.833333333,1
WTA,Hard,3,72.75,18.75,0.116504854,0.883495146,1
WTA,Grass,3,72.75,24.5,0.078431373,0.921568627,0
ATP,Hard,5,72.7,25.5,0.647058824,0.352941176,0
ATP,Hard,5,72.6,21.1,0.911764706,0.088235294,1
ATP,Grass,5,72.6,25.4,0.786407767,0.213592233,0
ATP,Grass,5,72.6,21.1,0.611650485,0.388349515,1
ATP,Grass,5,72.6,21.1,0.427184466,0.572815534,1
ATP,Hard,5,72.5,21.7,0.931372549,0.068627451,0
ATP,Hard,5,72.5,21,0.911764706,0.088235294,1
ATP,Hard,5,72.5,21,0.87254902,0.12745098,1
WTA,Clay,3,72.5,23,0.844660194,0.155339806,1
ATP,Hard,5,72.5,21,0.823529412,0.176470588,1
WTA,Hard,3,72.5,23,0.796116505,0.203883495,0
ATP,Grass,5,72.5,22.2,0.786407767,0.213592233,0
WTA,Hard,3,72.5,23,0.766990291,0.233009709,1
WTA,Hard,3,72.5,23,0.757281553,0.242718447,1
WTA,Hard,3,72.5,22.25,0.757281553,0.242718447,0
WTA,Grass,3,72.5,23,0.757281553,0.242718447,1
ATP,Grass,5,72.5,21,0.745098039,0.254901961,1
WTA,Hard,3,72.5,22.25,0.745098039,0.254901961,0
ATP,Clay,3,70.75,22,0.666666667,0.333333333,1
WTA,Hard,3,72.5,23,0.72815534,0.27184466,1
WTA,Hard,3,72.5,23,0.72815534,0.27184466,1
WTA,Hard,3,72.5,23,0.696078431,0.303921569,0
ATP,Hard,5,72.5,21.7,0.689320388,0.310679612,0
WTA,Hard,3,72.5,28.25,0.67961165,0.32038835,0
ATP,Clay,3,70.75,27,0.666666667,0.333333333,0
WTA,Hard,3,72.5,23,0.660194175,0.339805825,1
ATP,Hard,3,70.75,22,0.666666667,0.333333333,1
WTA,Hard,3,72.5,23,0.647058824,0.352941176,1
WTA,Hard,3,72.5,24.25,0.640776699,0.359223301,0
WTA,Grass,3,72.5,24.25,0.640776699,0.359223301,0
ATP,Hard,3,70.75,21.25,0.666666667,0.333333333,1
WTA,Hard,3,72.5,24.25,0.62745098,0.37254902,0
WTA,Hard,3,72.5,27.5,0.611650485,0.388349515,0
ATP,Clay,3,70.75,22,0.666666667,0.333333333,1
ATP,Hard,5,72.5,21,0.582524272,0.417475728,1
WTA,Grass,3,72.5,23.75,0.568627451,0.431372549,0
WTA,Grass,3,72.5,29.5,0.563106796,0.436893204,0
WTA,Hard,3,72.5,23,0.558823529,0.441176471,1
WTA,Grass,3,72.5,23,0.553398058,0.446601942,1
WTA,Hard,3,72.5,23,0.553398058,0.446601942,1
WTA,Hard,3,72.5,23,0.528846154,0.471153846,1
WTA,Hard,3,72.5,23,0.514563107,0.485436893,1
ATP,Hard,3,70.25,20.75,0.666666667,0.333333333,1
ATP,Hard,3,70.25,26,0.666666667,0.333333333,1
WTA,Hard,3,72.5,23,0.485436893,0.514563107,1
ATP,Hard,3,70.25,20.75,0.666666667,0.333333333,1
ATP,Hard,3,70,21.25,0.666666667,0.333333333,1
WTA,Hard,3,72.5,23,0.398058252,0.601941748,1
WTA,Hard,3,72.5,23,0.388349515,0.611650485,1
WTA,Hard,3,72.5,23,0.388349515,0.611650485,1
WTA,Hard,3,72.5,23,0.362745098,0.637254902,1
ATP,Hard,5,72.5,21.5,0.362745098,0.637254902,1
ATP,Grass,5,72.5,21,0.362745098,0.637254902,1
ATP,Clay,5,72.4,21.1,0.825242718,0.174757282,0
ATP,Grass,5,72.4,21.6,0.803921569,0.196078431,0
ATP,Clay,5,72.4,21.6,0.776699029,0.223300971,0
ATP,Hard,5,72.4,25.2,0.666666667,0.333333333,0
ATP,Grass,5,72.3,21.5,0.960784314,0.039215686,0
ATP,Grass,5,72.3,22,0.650485437,0.349514563,0
ATP,Grass,5,72.3,22,0.411764706,0.588235294,0
ATP,Clay,5,72.3,26.7,0.294117647,0.705882353,0
ATP,Hard,3,69.5,20,0.666666667,0.333333333,1
ATP,Hard,3,69.25,20.5,0.666666667,0.333333333,1
ATP,Grass,3,69.25,20.5,0.666666667,0.333333333,1
ATP,Clay,3,69,29.25,0.666666667,0.333333333,0
ATP,Clay,3,68.75,24.5,0.666666667,0.333333333,1
ATP,Hard,3,68.75,24.5,0.666666667,0.333333333,1
ATP,Hard,3,68.5,24.25,0.666666667,0.333333333,1
WTA,Hard,3,72.25,22.75,0.902912621,0.097087379,1
WTA,Hard,3,72.25,18.25,0.902912621,0.097087379,1
ATP,Clay,3,68.5,24.25,0.666666667,0.333333333,1
ATP,Hard,3,68,23.75,0.666666667,0.333333333,1
ATP,Hard,3,67.75,28,0.666666667,0.333333333,0
WTA,Hard,3,72.25,17.5,0.893203883,0.106796117,1
ATP,Clay,3,67.25,23,0.666666667,0.333333333,1
ATP,Hard,3,67.25,23,0.666666667,0.333333333,1
ATP,Clay,3,67,31.75,0.666666667,0.333333333,0
WTA,Grass,3,72.25,17.5,0.873786408,0.126213592,1
ATP,Grass,3,67,27.25,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.881188119,0.118811881,1
ATP,Clay,3,66.5,27.5,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.862745098,0.137254902,1
WTA,Hard,3,72.25,22.75,0.854368932,0.145631068,1
ATP,Hard,3,66,27,0.666666667,0.333333333,0
WTA,Hard,3,72.25,22.75,0.844660194,0.155339806,1
WTA,Grass,3,72.25,18.25,0.844660194,0.155339806,1
ATP,Hard,3,65.75,26.75,0.666666667,0.333333333,1
ATP,Hard,3,65.5,26.5,0.666666667,0.333333333,0
ATP,Hard,3,65,26,0.666666667,0.333333333,1
WTA,Grass,3,72.25,18.25,0.833333333,0.166666667,1
ATP,Grass,3,65,26,0.666666667,0.333333333,1
WTA,Hard,3,72.25,22.75,0.815533981,0.184466019,1
ATP,Hard,3,64.25,29.75,0.666666667,0.333333333,0
WTA,Hard,3,72.25,22.75,0.805825243,0.194174757,1
WTA,Grass,3,72.25,18.25,0.81372549,0.18627451,1
ATP,Hard,3,63.75,29.25,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.805825243,0.194174757,1
WTA,Hard,3,72.25,22.75,0.805825243,0.194174757,1
WTA,Hard,3,72.25,18.25,0.81372549,0.18627451,1
WTA,Grass,3,72.25,18.25,0.805825243,0.194174757,1
ATP,Hard,3,63.75,33.75,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.796116505,0.203883495,1
ATP,Hard,3,63.5,29,0.666666667,0.333333333,0
ATP,Clay,3,63.5,34.25,0.666666667,0.333333333,0
ATP,Hard,3,63.5,33.5,0.666666667,0.333333333,0
ATP,Grass,3,63.5,29,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.794117647,0.205882353,1
WTA,Grass,3,72.25,18.25,0.786407767,0.213592233,1
WTA,Grass,3,72.25,22.75,0.786407767,0.213592233,1
ATP,Hard,3,62.75,38,0.666666667,0.333333333,0
ATP,Clay,3,62.75,32.75,0.666666667,0.333333333,0
ATP,Hard,3,62.25,32.25,0.666666667,0.333333333,0
ATP,Hard,3,61,41.5,0.666666667,0.333333333,0
WTA,Hard,3,72.25,22.75,0.776699029,0.223300971,1
WTA,Hard,3,72.25,18.25,0.776699029,0.223300971,1
WTA,Hard,3,72.25,17.5,0.784313725,0.215686275,1
WTA,Grass,3,72.25,22.75,0.776699029,0.223300971,1
ATP,Clay,3,60.75,36,0.666666667,0.333333333,0
ATP,Clay,3,60.5,36.5,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.774509804,0.225490196,1
WTA,Hard,3,72.25,18.25,0.774509804,0.225490196,1
WTA,Hard,3,72.25,18.25,0.766990291,0.233009709,1
ATP,Hard,3,60.25,35.5,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.766990291,0.233009709,1
ATP,Hard,3,59.5,34.75,0.666666667,0.333333333,0
WTA,Hard,3,72.25,17.5,0.757281553,0.242718447,1
WTA,Hard,3,72.25,22.75,0.757281553,0.242718447,1
ATP,Clay,3,58.75,34,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.747572816,0.252427184,1
ATP,Hard,3,57.25,37,0.666666667,0.333333333,0
ATP,Hard,3,55.75,36.25,0.666666667,0.333333333,0
ATP,Hard,3,55.5,36,0.666666667,0.333333333,0
WTA,Hard,3,72.25,18.25,0.737864078,0.262135922,1
WTA,Hard,3,72.25,22.75,0.737864078,0.262135922,1
ATP,Clay,3,54.5,39.5,0.666666667,0.333333333,0
ATP,Grass,3,53.75,39.5,0.666666667,0.333333333,0
WTA,Hard,3,72.25,22.75,0.737864078,0.262135922,1
WTA,Hard,3,72.25,18.25,0.737864078,0.262135922,1
WTA,Hard,3,72.25,18.25,0.737864078,0.262135922,1
WTA,Hard,3,72.25,18.25,0.737864078,0.262135922,1
ATP,Clay,3,51.75,46,0.666666667,0.333333333,0
ATP,Hard,3,50.25,45,0.666666667,0.333333333,0
ATP,Clay,3,56,36.5,0.663366337,0.336633663,0
WTA,Hard,3,72.25,18.25,0.735294118,0.264705882,1
ATP,Clay,3,88.5,5.75,0.660194175,0.339805825,1
ATP,Clay,3,85.75,8.25,0.660194175,0.339805825,1
ATP,Grass,3,81.5,13.75,0.660194175,0.339805825,1
ATP,Hard,3,79,10,0.660194175,0.339805825,1
WTA,Clay,3,72.25,22.75,0.718446602,0.281553398,1
ATP,Clay,3,79,10,0.660194175,0.339805825,1
ATP,Clay,3,78.25,14.5,0.660194175,0.339805825,1
ATP,Hard,3,77.75,14,0.660194175,0.339805825,1
ATP,Hard,3,76.25,17,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.708737864,0.291262136,1
WTA,Grass,3,72.25,18.25,0.708737864,0.291262136,1
WTA,Clay,3,72.25,23.5,0.715686275,0.284313725,1
WTA,Hard,3,72.25,22.75,0.705882353,0.294117647,1
ATP,Hard,3,76.25,12.5,0.660194175,0.339805825,1
ATP,Hard,3,76.25,12.5,0.660194175,0.339805825,1
ATP,Hard,3,76.25,12.5,0.660194175,0.339805825,1
ATP,Hard,3,75.5,16.25,0.660194175,0.339805825,1
ATP,Hard,3,75.5,16.25,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.689320388,0.310679612,1
WTA,Grass,3,72.25,22.75,0.696078431,0.303921569,1
WTA,Grass,3,72.25,22.75,0.696078431,0.303921569,1
ATP,Hard,3,75,15.75,0.660194175,0.339805825,1
ATP,Clay,3,75,15.75,0.660194175,0.339805825,1
ATP,Hard,3,75,15.75,0.660194175,0.339805825,1
ATP,Hard,3,74.75,15.5,0.660194175,0.339805825,1
ATP,Hard,3,74.25,15,0.660194175,0.339805825,1
ATP,Hard,3,74.25,15,0.660194175,0.339805825,1
ATP,Hard,3,74,15.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.68627451,0.31372549,1
WTA,Hard,3,72.25,21.25,0.68627451,0.31372549,1
ATP,Hard,3,73.75,19.75,0.660194175,0.339805825,0
ATP,Hard,3,73.5,19.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,23.5,0.68627451,0.31372549,0
ATP,Clay,3,73,19,0.660194175,0.339805825,0
ATP,Hard,3,72.75,18.75,0.660194175,0.339805825,1
ATP,Hard,3,72.25,17.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.669902913,0.330097087,1
WTA,Grass,3,72.25,18.25,0.676470588,0.323529412,1
ATP,Hard,3,72,18,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.669902913,0.330097087,1
ATP,Hard,3,72,18,0.660194175,0.339805825,1
ATP,Hard,3,71.5,17.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,22.75,0.666666667,0.333333333,1
WTA,Hard,3,72.25,17.5,0.666666667,0.333333333,1
WTA,Hard,3,72.25,18.25,0.666666667,0.333333333,1
WTA,Hard,3,72.25,17.5,0.666666667,0.333333333,1
ATP,Clay,3,71.5,17.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,23.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.666666667,0.333333333,1
ATP,Hard,3,71,21.5,0.660194175,0.339805825,1
ATP,Clay,3,70.75,22,0.660194175,0.339805825,1
WTA,Grass,3,72.25,22.75,0.650485437,0.349514563,1
ATP,Clay,3,70,21.25,0.660194175,0.339805825,1
ATP,Clay,3,70,21.25,0.660194175,0.339805825,1
ATP,Grass,3,70,25.75,0.660194175,0.339805825,1
ATP,Hard,3,70,21.25,0.660194175,0.339805825,1
ATP,Hard,3,69.5,20,0.660194175,0.339805825,1
WTA,Hard,3,72.25,23.5,0.650485437,0.349514563,1
WTA,Hard,3,72.25,18.25,0.650485437,0.349514563,1
WTA,Hard,3,72.25,22.75,0.650485437,0.349514563,1
ATP,Hard,3,69.5,25.25,0.660194175,0.339805825,1
ATP,Grass,3,69.5,20,0.660194175,0.339805825,1
WTA,Hard,3,72.25,23.5,0.647058824,0.352941176,1
ATP,Hard,3,69.5,20,0.660194175,0.339805825,1
ATP,Hard,3,69.5,20,0.660194175,0.339805825,1
ATP,Clay,3,69.5,25.25,0.660194175,0.339805825,0
WTA,Grass,3,72.25,22.75,0.637254902,0.362745098,1
ATP,Grass,3,69.5,20,0.660194175,0.339805825,1
ATP,Hard,3,68.75,24.5,0.660194175,0.339805825,1
ATP,Grass,3,68.75,24.5,0.660194175,0.339805825,1
WTA,Grass,3,72.25,18.25,0.631067961,0.368932039,1
ATP,Hard,3,68.5,24.25,0.660194175,0.339805825,0
ATP,Hard,3,68.25,24,0.660194175,0.339805825,0
ATP,Hard,3,68,23.75,0.660194175,0.339805825,1
WTA,Hard,3,72.25,18.25,0.621359223,0.378640777,1
WTA,Grass,3,72.25,18.25,0.62745098,0.37254902,1
WTA,Grass,3,72.25,18.25,0.621359223,0.378640777,1
ATP,Hard,3,67.25,23,0.660194175,0.339805825,1
ATP,Clay,3,67,23.5,0.660194175,0.339805825,1
WTA,Hard,3,72.25,22.75,0.621359223,0.378640777,1
ATP,Hard,3,66.5,27.5,0.660194175,0.339805825,0
ATP,Grass,3,65.75,26.75,0.660194175,0.339805825,0
ATP,Hard,3,65.25,26.25,0.660194175,0.339805825,0
WTA,Hard,3,72.25,18.25,0.617647059,0.382352941,1
ATP,Grass,3,65,26,0.660194175,0.339805825,1
ATP,Hard,3,65,30.5,0.660194175,0.339805825,0
WTA,Hard,3,72.25,22.75,0.617647059,0.382352941,1
ATP,Hard,3,65,26,0.660194175,0.339805825,1
ATP,Hard,3,64.25,29.75,0.660194175,0.339805825,0
WTA,Hard,3,72.25,17.5,0.611650485,0.388349515,1
WTA,Hard,3,72.25,22.75,0.611650485,0.388349515,1
WTA,Hard,3,72.25,22.75,0.611650485,0.388349515,1
WTA,Grass,3,72.25,18.25,0.611650485,0.388349515,1
ATP,Grass,3,63.75,33.75,0.660194175,0.339805825,0
ATP,Hard,3,60.5,31.25,0.660194175,0.339805825,0
ATP,Grass,3,57.75,37.5,0.660194175,0.339805825,0
WTA,Hard,3,72.25,22.75,0.607843137,0.392156863,1
WTA,Clay,3,72.25,18.25,0.607843137,0.392156863,1
ATP,Clay,3,56.75,42.5,0.660194175,0.339805825,0
ATP,Hard,3,55.75,41.5,0.660194175,0.339805825,0
ATP,Hard,3,55.5,40.5,0.660194175,0.339805825,0
WTA,Hard,3,72.25,18.25,0.598039216,0.401960784,1
ATP,Clay,3,55.5,36,0.660194175,0.339805825,0
WTA,Hard,3,72.25,18.25,0.59223301,0.40776699,1
WTA,Hard,3,72.25,22.75,0.598039216,0.401960784,1
WTA,Hard,3,72.25,22.75,0.59223301,0.40776699,1
ATP,Hard,3,51.25,41.5,0.660194175,0.339805825,0
ATP,Hard,3,85,7.5,0.656862745,0.343137255,1
ATP,Hard,3,83.75,5,0.656862745,0.343137255,1
WTA,Hard,3,72.25,18.25,0.598039216,0.401960784,1
WTA,Hard,3,72.25,17.5,0.59223301,0.40776699,1
WTA,Grass,3,72.25,18.25,0.598039216,0.401960784,1
ATP,Hard,3,83,10,0.656862745,0.343137255,1
ATP,Hard,3,79.75,10.75,0.656862745,0.343137255,1
ATP,Hard,3,79,10,0.656862745,0.343137255,1
ATP,Hard,3,79,10,0.656862745,0.343137255,1
ATP,Clay,3,79,14.5,0.656862745,0.343137255,1
WTA,Hard,3,72.25,18.25,0.582524272,0.417475728,1
WTA,Clay,3,72.25,22.75,0.582524272,0.417475728,1
ATP,Clay,3,77.75,14,0.656862745,0.343137255,1
ATP,Clay,3,77,12.5,0.656862745,0.343137255,1
ATP,Hard,3,75,15.75,0.656862745,0.343137255,1
ATP,Hard,3,74.25,15,0.656862745,0.343137255,1
ATP,Hard,3,73,18.25,0.656862745,0.343137255,1
ATP,Clay,3,73,19,0.656862745,0.343137255,1
WTA,Hard,3,72.25,23.5,0.578431373,0.421568627,1
WTA,Hard,3,72.25,18.25,0.572815534,0.427184466,1
ATP,Hard,3,72.75,18.75,0.656862745,0.343137255,1
ATP,Hard,3,72.25,18.25,0.656862745,0.343137255,1
ATP,Hard,3,72,18,0.656862745,0.343137255,1
ATP,Hard,3,72,18,0.656862745,0.343137255,1
ATP,Hard,3,71.5,22,0.656862745,0.343137255,1
ATP,Hard,3,71.5,17.5,0.656862745,0.343137255,1
ATP,Clay,3,71.5,17.5,0.656862745,0.343137255,1
WTA,Hard,3,72.25,18.25,0.558823529,0.441176471,1
WTA,Hard,3,72.25,22.75,0.564356436,0.435643564,1
WTA,Hard,3,72.25,18.25,0.564356436,0.435643564,1
ATP,Hard,3,71.5,17.5,0.656862745,0.343137255,1
ATP,Hard,3,70.75,21.25,0.656862745,0.343137255,1
WTA,Hard,3,72.25,22.75,0.553398058,0.446601942,1
WTA,Grass,3,72.25,22.75,0.553398058,0.446601942,1
ATP,Clay,3,70.75,21.25,0.656862745,0.343137255,1
ATP,Hard,3,70,20.5,0.656862745,0.343137255,1
ATP,Clay,3,70,20.5,0.656862745,0.343137255,1
ATP,Grass,3,70,21.25,0.656862745,0.343137255,1
WTA,Hard,3,72.25,18.25,0.548076923,0.451923077,1
WTA,Grass,3,72.25,18.25,0.549019608,0.450980392,1
ATP,Hard,3,69.5,20,0.656862745,0.343137255,1
WTA,Grass,3,72.25,18.25,0.54368932,0.45631068,1
ATP,Hard,3,68.25,24,0.656862745,0.343137255,0
WTA,Hard,3,72.25,22.75,0.54368932,0.45631068,0
ATP,Hard,3,68,30.25,0.656862745,0.343137255,0
ATP,Hard,3,68,23.75,0.656862745,0.343137255,1
ATP,Hard,3,65.25,26.25,0.656862745,0.343137255,0
WTA,Hard,3,72.25,22.75,0.533980583,0.466019417,1
WTA,Grass,3,72.25,18.25,0.539215686,0.460784314,1
ATP,Grass,3,65,26,0.656862745,0.343137255,1
ATP,Hard,3,64.25,29.75,0.656862745,0.343137255,0
WTA,Hard,3,72.25,18.25,0.533980583,0.466019417,1
WTA,Hard,3,72.25,18.25,0.539215686,0.460784314,1
WTA,Grass,3,72.25,22.75,0.529411765,0.470588235,1
ATP,Clay,3,63.25,34,0.656862745,0.343137255,0
ATP,Grass,3,63.25,28.75,0.656862745,0.343137255,0
WTA,Hard,3,72.25,17.5,0.529411765,0.470588235,1
WTA,Hard,3,72.25,23.5,0.524271845,0.475728155,1
WTA,Hard,3,72.25,22.75,0.524271845,0.475728155,0
WTA,Hard,3,72.25,18.25,0.514563107,0.485436893,1
WTA,Hard,3,72.25,22.75,0.519607843,0.480392157,1
ATP,Hard,3,59.5,34.75,0.656862745,0.343137255,0
WTA,Grass,3,72.25,17.5,0.519607843,0.480392157,1
ATP,Hard,3,59.25,34.5,0.656862745,0.343137255,0
ATP,Clay,3,58.25,38.75,0.656862745,0.343137255,0
ATP,Hard,3,58,33.25,0.656862745,0.343137255,0
ATP,Clay,3,57.75,33,0.656862745,0.343137255,0
WTA,Hard,3,72.25,17.5,0.509803922,0.490196078,1
ATP,Hard,3,57.5,38,0.656862745,0.343137255,0
WTA,Hard,3,72.25,18.25,0.509803922,0.490196078,1
ATP,Clay,3,55.75,36.25,0.656862745,0.343137255,0
WTA,Grass,3,72.25,18.25,0.5,0.5,1
ATP,Hard,3,54,39.75,0.656862745,0.343137255,0
ATP,Hard,3,74.75,16.25,0.653465347,0.346534653,1
ATP,Grass,3,67.75,28,0.653465347,0.346534653,0
ATP,Clay,3,89.75,2.5,0.650485437,0.349514563,1
WTA,Hard,3,72.25,22.75,0.485436893,0.514563107,1
ATP,Hard,3,87.75,5,0.650485437,0.349514563,1
WTA,Hard,3,72.25,18.25,0.480392157,0.519607843,1
WTA,Hard,3,72.25,18.25,0.480392157,0.519607843,1
WTA,Grass,3,72.25,22.75,0.475728155,0.524271845,1
ATP,Clay,3,85,7.5,0.650485437,0.349514563,1
WTA,Hard,3,72.25,22.75,0.470588235,0.529411765,1
WTA,Hard,3,72.25,23.5,0.470588235,0.529411765,0
ATP,Clay,3,79,10,0.650485437,0.349514563,1
ATP,Hard,3,77,13.25,0.650485437,0.349514563,1
ATP,Grass,3,77,13.25,0.650485437,0.349514563,1
WTA,Hard,3,72.25,18.25,0.45631068,0.54368932,1
WTA,Hard,3,72.25,18.25,0.45631068,0.54368932,1
ATP,Hard,3,76.25,12.5,0.650485437,0.349514563,1
ATP,Grass,3,76.25,12.5,0.650485437,0.349514563,1
WTA,Hard,3,72.25,18.25,0.446601942,0.553398058,1
ATP,Clay,3,75.75,16.5,0.650485437,0.349514563,1
ATP,Hard,3,75.5,16.25,0.650485437,0.349514563,1
ATP,Clay,3,75,15.75,0.650485437,0.349514563,1
ATP,Hard,3,75,15.75,0.650485437,0.349514563,1
WTA,Hard,3,72.25,18.25,0.446601942,0.553398058,1
